ID,Degree Type,Final Recommended Decision,Domestic or INTL Applicant,Reporting Term,Age When Applied,Gender,Mailing City,Mailing State/Province,Mailing Country,SS Minimum Grade Last Year (Alpha),How did you hear about this program?,How did you hear about us Other,Military Status,First Generation,Created Date,Race,Current Rutgers uGrad Student,Current Rutgers Employee,Rutgers Graduate/Alumni,Parent/Legal Guardian Employed by RU,Parent Grandparent Rutgers Grad,Program Selection: Program Selection Name,Admissions Status
6986,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Female,Hyderabad,Telangana,India,,Web Initiative (Google Search),,,,12/9/22,Asian,No,No,,,0,Data Science (MS),Started App
5943,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Mumbai,Maharashtra,India,,Web Initiative (Google Search),,No,,12/9/22,Asian,No,No,,,0,Data Science (MS),Started App
5402,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Ahmedabad,Gujarat,India,,Web Initiative (Google Search),,No,,12/10/22,Asian,No,No,,,0,Data Science (MS),Started App
1219,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,Mumbai,Maharashtra,India,,College/Career Fair,,,,12/12/22,Asian,No,No,,,0,Data Science (MS),Started App
9921,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Shenzhen,Guangdong,China,,,,,,12/12/22,Asian,No,No,,,0,Data Science (MS),Started App
1788,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Female,Bengaluru,Karnataka,India,,Web-Program Site,,No,,12/14/22,Asian,No,No,,,0,Data Science (MS),Started App
2993,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Mumbai,Maharashtra,India,,Other/Unknown,Edwise International LLP,No,,12/14/22,Asian,No,No,,,0,Data Science (MS),Started App
3383,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,24,Male,Union City,New Jersey,United States,,College/Career Fair,,No,,12/14/22,Black or African American,No,No,,,0,Data Science (MS),Started App
8866,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Female,Gainesville,Florida,United States,,Web Initiative (Google Search),,No,,12/15/22,Asian,No,No,,,0,Data Science (MS),Started App
9725,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Mumbai,Maharashtra,India,,College/Career Fair,,No,,12/15/22,Asian,No,No,,,0,Data Science (MS),Started App
8566,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Hyderabad,Telangana,India,,Web Initiative (Google Search),,No,,12/16/22,Asian,No,No,,,0,Data Science (MS),Started App
4950,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Delhi,Delhi,India,,Web Initiative (Google Search),,No,,12/17/22,Asian,No,No,,,0,Data Science (MS),Started App
6571,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,27,Male,Hyderabad,Telangana,India,,Web-Rutgers Graduate Admissions Page,,No,,12/20/22,Asian,No,No,,,0,Data Science (MS),Started App
9344,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Chennai,TamilNadu,India,,Web-Rutgers Graduate Admissions Page,,No,,12/21/22,Asian,No,No,,,0,Data Science (MS),Started App
912,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Navi Mumbai,Maharashtra,India,,Web Initiative (Google Search),,No,,12/23/22,Asian,No,No,,,0,Data Science (MS),Started App
4847,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Female,Hyderabad,Telangana,India,,Social Media - Facebook,,No,,12/24/22,Asian,No,No,,,0,Data Science (MS),Started App
4347,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Mysore,Karnataka,India,,,,No,,12/25/22,Asian,No,No,,,0,Data Science (MS),Started App
5605,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,30,Male,Visakhapatnam,Andhra Pradesh,India,,Other/Unknown,Oaks Overseas Education,No,,12/27/22,Asian,No,No,,,0,Data Science (MS),Started App
5750,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Female,Pathanamthitta,Kerala,India,,Web Initiative (Google Search),,No,,12/27/22,Asian,No,No,,,0,Data Science (MS),Started App
5859,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,Ibadan,Oyo,Nigeria,,Web-Program Site,,No,,12/27/22,Black or African American,No,No,,,0,Data Science (MS),Started App
4108,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Chennai,Tamilnadu,India,,,,No,,12/28/22,Asian,No,No,,,0,Data Science (MS),Started App
1539,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Female,Pune,Maharashtra,India,,,,No,,12/29/22,,No,No,,,0,Data Science (MS),Started App
620,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,44,Male,Bayonne,New Jersey,United States,,Employer,,No,,12/29/22,White,No,No,,,0,Data Science (MS),Started App
4849,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,Bangalore,Karnataka,India,,,,No,,12/31/22,Asian,No,No,,,0,Data Science (MS),Started App
6923,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,27,Male,Mumbai,Maharashtra,India,,Referral - Alumni,,No,,1/3/23,Asian,No,No,,,0,Data Science (MS),Started App
9880,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Jaipur,Rajasthan,India,,,,No,,1/4/23,Asian,No,No,,,0,Data Science (MS),Started App
5480,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,22,Male,Dombivli,Maharashtra,India,,Social Media - Facebook,,No,,1/4/23,Asian,No,No,,,0,Data Science (MS),Started App
7516,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,THANE,Maharashtra,India,,Employer,,No,,1/4/23,Asian,No,No,,,0,Data Science (MS),Started App
8887,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Banswara,Rajasthan,India,,Social Media - LinkedIn,,No,,1/6/23,Asian,No,No,,,0,Data Science (MS),Started App
6899,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,22,Male,Chittoor,Andhra Pradesh,India,,,,No,,1/6/23,,No,No,,,0,Data Science (MS),Started App
7378,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,29,Male,Bengaluru,,India,,,,No,,1/6/23,Asian,No,No,,,0,Data Science (MS),Started App
6581,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,28,Female,Dehradun,,India,,,,No,,1/6/23,,No,No,,,0,Data Science (MS),Started App
1531,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,New Delhi,Delhi,India,,Other/Unknown,Friend,No,,1/6/23,Asian,No,No,,,0,Data Science (MS),Started App
1829,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,GURGAON,HARYANA,India,,,,No,,1/8/23,Asian,No,No,,,0,Data Science (MS),Started App
6472,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Female,Maripeda Bangla,Telangana,India,,Social Media - LinkedIn,,No,,1/8/23,Asian,No,No,,,0,Data Science (MS),Started App
7278,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Ahmedabad,Gujrat,India,,,,No,,1/9/23,Asian,No,No,,,0,Data Science (MS),Started App
6784,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Female,Kathmandu,Kathmandu,Nepal,,Web-Program Site,,No,,1/11/23,Asian,No,No,,,0,Data Science (MS),Started App
6169,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,29,Female,Kolkata,West Bengal,India,,Social Media - Facebook,,No,,1/11/23,Asian,No,No,,,0,Data Science (MS),Started App
5415,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Female,Bhubaneswar,Odisha,India,,Web-Program Site,,No,,1/12/23,Asian,No,No,,,0,Data Science (MS),Started App
4153,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Wanaparthy,Telangana,India,,Social Media - Twitter,,No,,1/13/23,,No,No,,,0,Data Science (MS),Started App
6910,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,39,Female,Razan,Hamedan,"Iran, Islamic Republic Of",,Social Media - Facebook,,No,,1/15/23,White,No,No,,,0,Data Science (MS),Started App
2518,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,50,Female,Edison,New Jersey,United States,,,,No,,1/15/23,Asian,No,No,,,0,Data Science (MS),Started App
7870,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Female,Nalgonda,Telangana,India,,Blog,,No,,1/18/23,Asian,No,No,,,0,Data Science (MS),Started App
3431,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,28,Female,Surat,Gujarat,India,,Other/Unknown,Edwise International,No,,1/19/23,Asian,No,No,,,0,Data Science (MS),Started App
9817,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Female,Dhaka,Dhaka,Bangladesh,,Web Initiative (Google Search),,No,,1/20/23,Asian,No,No,,,0,Data Science (MS),Started App
9315,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Female,Chennai,,India,,Ad,,No,,1/20/23,,No,No,,,0,Data Science (MS),Started App
8477,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Female,DHAKA,DHAKA,Bangladesh,,Social Media - Facebook,,No,,1/21/23,Asian,No,No,,,0,Data Science (MS),Started App
5837,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,23,Female,San Diego,California,United States,,,,No,,1/21/23,White,No,No,,,0,Data Science (MS),Started App
9440,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,27,Male,Surat,Gujarat,India,,Web Initiative (Google Search),,No,,1/23/23,Asian,No,No,,,0,Data Science (MS),Started App
8785,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,30,Male,Amravati,Maharashtra,India,,,,No,,1/23/23,,No,No,,,0,Data Science (MS),Started App
9461,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,Accra,Greater Accra Region,Ghana,,Other/Unknown,Research,No,,1/23/23,Black or African American,No,No,,,0,Data Science (MS),Started App
8554,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2023,24,Male,Visakhapatnam,Andhra Pradesh,India,,Web Initiative (Google Search),,No,,1/24/23,Asian,No,No,,,0,Data Science (MS),Started App
9628,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Female,Kolkata,West Bengal,India,,Referral - Alumni,,No,,1/25/23,Asian,No,No,,,0,Data Science (MS),Started App
6761,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,29,Male,Pune,Maharashtra,India,,Web Initiative (Google Search),,No,,1/29/23,Asian,No,No,,,0,Data Science (MS),Started App
1079,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,MUMBAI,Maharashtra,India,,Web-Program Site,,No,,1/31/23,Asian; White,No,No,,,0,Data Science (MS),Started App
5571,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,38,Male,Rajahmundry,Andhra Pradesh,India,,Web-Program Site,,No,,1/31/23,Asian,No,No,,,0,Data Science (MS),Started App
3229,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,35,Male,Pune,Maharashtra,India,,Web-Program Site,,No,,2/1/23,Asian,No,No,,,0,Data Science (MS),Started App
6800,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Female,Jaipur,Rajasthan,India,,Web-Rutgers Graduate Admissions Page,,No,,2/1/23,Asian,No,No,,,0,Data Science (MS),Started App
7784,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Kumasi,,Ghana,,Other/Unknown,Family,No,,2/9/23,Black or African American,No,No,,,0,Data Science (MS),Started App
7168,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Srikakulam,Andhra Pradesh,India,,Social Media - LinkedIn,,No,,2/13/23,Asian,No,No,,,0,Data Science (MS),Started App
7535,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Bangalore,Karnataka,India,,Blog,,No,,2/16/23,Asian,No,No,,,0,Data Science (MS),Started App
9673,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,27,Male,Dachepalli,Andhra pradesh,India,,,,No,,2/18/23,Asian,No,No,,,0,Data Science (MS),Started App
2937,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,33,Female,Abuja,FCT,Nigeria,,Web Initiative (Google Search),,No,,2/22/23,Black or African American,No,No,,,0,Data Science (MS),Started App
2971,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Bangalore,Karnataka,India,,Web-Program Site,,No,,2/22/23,Asian,No,No,,,0,Data Science (MS),Started App
3475,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,26,Male,Corvallis,Oregon,United States,,Web Initiative (Google Search),,No,,2/23/23,Black or African American,No,No,,,0,Data Science (MS),Started App
5322,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Mumbai,Maharashtra,India,,Social Media - Facebook,,No,,2/25/23,Asian,No,No,,,0,Data Science (MS),Started App
6906,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Vijayawada,Andhra Pradesh,India,,Other/Unknown,friends,No,,3/6/23,Asian,No,No,,,0,Data Science (MS),Started App
9404,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,24,Male,Tirupati,Andhra Pradesh,India,,Other/Unknown,IDP,No,,3/9/23,Asian,No,No,,,0,Data Science (MS),Started App
799,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,26,Male,Ratnanagar,,Nepal,,College/Career Fair,,No,,3/21/23,Asian,No,No,,,0,Data Science (MS),Started App
4310,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,29,Male,Tirupati,Andhra Pradesh,India,,Web-Rutgers Graduate Admissions Page,,No,,3/26/23,Asian,No,No,,,0,Data Science (MS),Started App
3223,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,25,Male,Chennai,Tamil Nadu,India,,Ad,,No,,3/26/23,Asian,No,No,,,0,Data Science (MS),Started App
9939,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2023,23,Male,Hyderabad,Telangana,India,,Web Initiative (Google Search),,No,,3/27/23,,No,No,,,0,Data Science (MS),Started App
686,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2024,43,Female,Salford,Manchester,United Kingdom,,Web-Program Site,,No,,7/29/23,Black or African American,No,No,,,0,Data Science (MS),Started App
3430,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,32,Female,Nairobi,Nairobi,Kenya,,Other/Unknown,,No,,8/4/23,Asian; Black or African American,No,No,,,0,Data Science (MS),Started App
4030,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,28,Male,Hyderabad,Telangana,India,,Ad,,No,,8/5/23,Asian,No,No,,,0,Data Science (MS),Started App
3146,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2024,29,Female,Accra,,Ghana,,Other/Unknown,,No,,8/9/23,Black or African American,No,No,,,0,Data Science (MS),Started App
4162,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Spring 2024,26,Male,Glassboro,New Jersey,United States of America,,Employer,,No,,8/9/23,Asian,No,No,,,0,Data Science (MS),Started App
502,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,25,Male,Cuddalore,Tamil Nadu,India,,Web Initiative (Google Search),,No,,8/10/23,Asian,No,No,,,0,Data Science (MS),Started App
1198,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,28,Male,Karachi,,Pakistan,,Web Initiative (Google Search),,No,,8/11/23,Asian,No,No,,,0,Data Science (MS),Started App
9994,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,23,Female,GUANGDONG ZHONGSHAN,,China,,College/Career Fair,,No,,8/15/23,,No,No,,,0,Data Science (MS),Started App
5464,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Spring 2025,41,Male,Bellmawr,NJ,United States of America,,Web-Program Site,,No,,8/15/23,White,No,Yes,,,0,Data Science (MS),Started App
4108,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,32,Male,Jammu,Jammu and Kashmir,India,,Blog,,No,,8/16/23,Asian,No,No,,,0,Data Science (MS),Started App
647,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,27,Female,Clarkston,Georgia,United States of America,,Social Media - LinkedIn,,No,,8/20/23,Asian,No,No,,,0,Data Science (MS),Started App
9883,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,29,Male,Visakhapatnam,Andhra Pradesh,India,,Referral - Current Student,,No,,8/22/23,Asian,No,No,,,0,Data Science (MS),Started App
3782,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,25,Female,Hyderabad,Telangana,India,,Ad,,No,,8/26/23,,No,No,,,0,Data Science (MS),Started App
2355,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,28,Male,East godavari,Andhrapradesh,India,,Social Media - Facebook,,No,,8/27/23,Asian,No,No,,,0,Data Science (MS),Started App
5711,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2024,41,Male,Abu Dhabi,Abu Dhabi,United Arab Emirates,,Referral - Instructor,,No,,8/29/23,Black or African American,No,No,,,0,Data Science (MS),Started App
8917,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,37,Male,Al Rayyan,Al Rayyan,Qatar,,Web Initiative (Google Search),,No,,9/3/23,Asian,No,No,,,0,Data Science (MS),Started App
2929,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,29,Male,Mumbai,Maharashtra,India,,Web Initiative (Google Search),,No,,9/4/23,Asian,No,No,,,0,Data Science (MS),Started App
3359,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2024,21,Female,Pune,Maharashtra,India,,College/Career Fair,,No,,9/6/23,Asian,No,No,,,0,Data Science (MS),Started App
7917,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2024,21,Male,Bangalore,Karnataka,India,,Other/Unknown,Through my reasearch on the internet,No,,9/6/23,,No,No,,No,0,Data Science (MS),Started App
5629,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Spring 2024,24,Female,Chino Hills,California,United States of America,,Ad,,No,,9/7/23,Asian,No,No,,,0,Data Science (MS),Started App
3604,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2024,24,Male,Kolhapur,Maharashtra,India,,Social Media - Facebook,,No,,9/13/23,Asian,No,No,,,0,Data Science (MS),Started App
7413,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,24,Female,Vijayawada,Andhra Pradesh,India,,Web-Program Site,,No,,9/13/23,Asian,No,No,,,0,Data Science (MS),Started App
3432,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,24,Male,RAJKOT,GUJARAT,India,,Web Initiative (Google Search),,No,,9/14/23,Asian,No,No,,,0,Data Science (MS),Started App
9572,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,24,Male,Araria R.S,Bihar,India,,Blog,,No,,9/14/23,Asian,No,No,,,0,Data Science (MS),Started App
933,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,25,Male,SRIKAKULAM,ANDHRA PRADESH,India,,,,No,,9/16/23,Asian,No,No,,,0,Data Science (MS),Started App
8835,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,22,Female,Prakasam,Andhra Pradesh,India,,Ad,,No,,9/16/23,Asian,No,No,,,0,Data Science (MS),Started App
6446,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,24,Female,Rangareddy,Telangana,India,,Other/Unknown,IAEC CONSULTANTS PVT.LTD.,No,,9/22/23,Asian,No,No,,,0,Data Science (MS),Started App
7599,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,42,Male,Hyderabad,Telangana,India,,Web Initiative (Google Search),,No,,9/22/23,Asian,No,No,,,0,Data Science (MS),Started App
4665,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2024,24,Male,Cherry Hill,NJ,United States of America,,Web-Program Site,,No,,9/26/23,White,No,No,,,0,Data Science (MS),Started App
7286,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,26,Female,Addis Ababa,,Ethiopia,,,,No,,9/30/23,,No,No,,,0,Data Science (MS),Started App
5687,"Master's (e.g. MA, MS, EdM, MFA)",,International,Spring 2024,24,Male,Hyderabad,Telangana,India,,Web Initiative (Google Search),,No,,10/6/23,Asian,No,No,,,0,Data Science (MS),Started App
